id,name,full_name,sector,subsector,market,website,created_at,updated_at
654,GVREIT,GOLDEN VENTURES LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.gvreit.com,2017-12-21 13:43:30.526911,2017-12-21 13:43:30.526911
205,HANA,HANA MICROELECTRONICS PUBLIC COMPANY LIMITED,Technology,Electronic Components,SET100 / SETTHSI,www.hanagroup.com,2017-07-23 06:31:13.593731,2022-01-15 03:54:12.827891
207,HFT,HWA FONG RUBBER (THAILAND) PUBLIC COMPANY LIMITED,Industrials,Automotive,sSET,www.duro.co.th,2017-07-23 06:31:13.934713,2021-01-26 15:41:59.525849
208,HMPRO,HOME PRODUCT CENTER PUBLIC COMPANY LIMITED,Services,Commerce,SET50 / SETTHSI / SETWB,www.homepro.co.th,2017-07-23 06:31:14.102242,2019-11-19 07:11:22.113622
212,HTC,HAAD THIP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET / SETTHSI,www.haadthip.com,2017-07-23 06:31:14.802103,2021-01-26 15:41:59.532866
213,HTECH,HALCYON TECHNOLOGY PUBLIC COMPANY LIMITED,Industrials,Industrial Materials & Machinery,SET,www.halcyon.co.th,2017-07-23 06:31:14.943226,2017-07-23 06:31:14.943226
655,HUMAN,HUMANICA PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.humanica.com,2017-12-21 13:43:30.642341,2019-03-03 03:43:40.792064
215,ICC,I.C.C. INTERNATIONAL PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.icc.co.th,2017-07-23 06:31:15.310358,2017-07-23 06:31:15.310358
216,ICHI,ICHITAN GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET / SETCLMV,www.ichitangroup.com,2017-07-23 06:31:15.468451,2022-01-15 03:54:12.839128
219,IFS,IFS CAPITAL (THAILAND) PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.ifscapthai.com,2017-07-23 06:31:15.810862,2017-07-23 06:31:15.810862
220,IHL,INTERHIDES PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.interhides.com,2017-07-23 06:31:15.984984,2021-01-26 15:41:59.541552
637,III,TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET,www.iii-logistics.com,2017-09-01 02:49:07.120556,2018-08-12 12:53:54.151421
221,ILINK,INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.interlink.co.th,2017-07-23 06:31:16.093079,2022-01-15 03:54:12.846721
725,ILM,INDEX LIVING MALL PUBLIC COMPANY LIMITED,Services,Commerce,sSET,www.indexlivingmall.com,2021-08-07 15:06:58.185702,2021-08-07 15:06:58.185702
730,IMH,INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED,Services,Services,mai,www.intermedthai.com/,2021-08-22 15:11:51.511917,2022-01-15 03:54:12.858021
222,IMPACT,IMPACT GROWTH REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.impactgrowthreit.com,2017-07-23 06:31:16.193149,2017-07-23 06:31:16.193149
223,INET,INTERNET THAILAND PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.inet.co.th,2017-07-23 06:31:16.302075,2017-07-23 06:31:16.302075
674,INOX,POSCO-THAINOX PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.poscothainox.com,2018-08-12 12:53:54.698730,2021-08-22 18:21:29.908036
738,INSET,INFRASET PUBLIC COMPANY LIMITED,Technology,Technology,mai,www.infraset.co.th,2021-11-27 02:52:23.150933,2021-11-27 02:52:23.150933
736,IP,INTER PHARMA PUBLIC COMPANY LIMITED,Consumer Products,Consumer Products,mai,www.interpharma.co.th,2021-10-25 15:07:42.612339,2021-10-25 15:07:42.612339
225,IRC,INOUE RUBBER (THAILAND) PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.ircthailand.com,2017-07-23 06:31:16.527666,2017-07-23 06:31:16.527666
227,IRPC,IRPC PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETTHSI,https://www.irpc.co.th,2017-07-23 06:31:16.891853,2021-07-07 03:34:13.770280
230,ITEL,INTERLINK TELECOM PUBLIC COMPANY LIMITED,Technology,,mai,www.interlinktelecom.co.th,2017-07-23 06:31:17.302614,2017-07-23 06:31:17.302614
231,IVL,INDORAMA VENTURES PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET50 / SETTHSI,www.indoramaventures.com,2017-07-23 06:31:17.419199,2021-07-07 03:34:13.775565
232,J,JAS ASSET PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.jasasset.co.th,2017-07-23 06:31:17.534876,2017-07-23 06:31:17.534876
233,JAS,JASMINE INTERNATIONAL PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.jasmine.com,2017-07-23 06:31:17.652074,2022-01-15 03:54:12.873884
657,JKN,JKN GLOBAL MEDIA PUBLIC COMPANY LIMITED,Services,Media & Publishing,sSET,www.jknglobal.com,2017-12-21 13:43:30.900135,2021-01-26 15:41:59.582273
236,JMART,JAY MART PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET50,www.jaymart.co.th,2017-07-23 06:31:18.044352,2021-01-26 15:41:59.587268
237,JMT,JMT NETWORK SERVICES PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET50,www.jmtnetwork.co.th,2017-07-23 06:31:18.198992,2021-01-26 15:41:59.593134
239,JTS,JASMINE TECHNOLOGY SOLUTION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.jts.co.th,2017-07-23 06:31:18.426456,2022-01-15 03:54:12.881417
240,JUBILE,JUBILEE ENTERPRISE PUBLIC COMPANY LIMITED,Consumer Products,Consumer Products,mai,www.jubileediamond.co.th,2017-07-23 06:31:18.609861,2022-01-15 03:54:12.886322
243,KAMART,KARMARTS PUBLIC COMPANY LIMITED,Services,Commerce,sSET,www.karmarts.co.th,2017-07-23 06:31:19.068378,2017-12-27 02:26:15.184537
245,KBANK,KASIKORNBANK PUBLIC COMPANY LIMITED,Financials,Banking,SET50 / SETCLMV / SETTHSI,www.kasikornbank.com,2017-07-23 06:31:19.285475,2021-07-07 03:34:13.794758
248,KCAR,KRUNGTHAI CAR RENT AND LEASE PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.krungthai.co.th,2017-07-23 06:31:19.590586,2019-03-03 03:43:41.424801
249,KCE,KCE ELECTRONICS PUBLIC COMPANY LIMITED,Technology,Electronic Components,SET50,www.kcethai.in.th,2017-07-23 06:31:19.701735,2021-07-07 03:34:13.799902
252,KGI,KGI SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,Financials,Finance & Securities,sSET,www.kgieworld.co.th,2017-07-23 06:31:20.067638,2017-12-27 02:26:15.538255
255,KKP,KIATNAKIN PHATRA BANK PUBLIC COMPANY LIMITED,Financials,Banking,SET100 / SETCLMV / SETHD / SETTHSI,https://bank.kkpfg.com/,2017-07-23 06:31:20.501543,2021-01-26 15:41:59.628375
257,KSL,KHON KAEN SUGAR INDUSTRY PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SETCLMV,www.kslgroup.com,2017-07-23 06:31:20.707635,2022-01-15 03:54:12.896325
258,KTB,KRUNG THAI BANK PUBLIC COMPANY LIMITED,Financials,Banking,SET50 / SETHD / SETTHSI,https://krungthai.com,2017-07-23 06:31:20.817937,2021-01-26 15:41:59.639321
259,KTC,KRUNGTHAI CARD PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET50 / SETTHSI,www.ktc.co.th,2017-07-23 06:31:20.917985,2021-01-26 15:41:59.644329
260,KTIS,KASET THAI INTERNATIONAL SUGAR CORPORATION PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.ktisgroup.com,2017-07-23 06:31:21.027196,2017-07-23 06:31:21.027196
262,KYE,KANG YONG ELECTRIC PUBLIC COMPANY LIMITED,Consumer Products,Home & Office Products,SET,www.mitsubishi-kye.com,2017-07-23 06:31:21.241450,2018-08-12 12:53:57.637381
263,LALIN,LALIN PROPERTY PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.lalinproperty.com,2017-07-23 06:31:21.351487,2021-01-26 15:41:59.652212
264,LANNA,THE LANNA RESOURCES PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET,www.lannar.com,2017-07-23 06:31:21.518187,2021-01-26 15:41:59.658586
266,LEE,LEE FEED MILL PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,SET,www.leepattana.com,2017-07-23 06:31:21.786043,2017-07-23 06:31:21.786043
267,LH,LAND AND HOUSES PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET50 / SETHD,www.lh.co.th,2017-07-23 06:31:21.884641,2018-06-21 02:40:00.379392
268,LHFG,LH FINANCIAL GROUP PUBLIC COMPANY LIMITED,Financials,Banking,SET,https://www.lhfg.co.th,2017-07-23 06:31:21.993613,2021-01-26 15:41:59.665895
679,LHHOTEL,LH HOTEL LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.lhfund.co.th,2019-03-03 03:43:41.771417,2019-03-03 03:43:41.771417
270,LHK,LOHAKIT METAL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.lohakit.co.th,2017-07-23 06:31:22.299278,2021-08-22 18:21:29.940065
272,LHSC,LH SHOPPING CENTERS LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.lhfund.co.th,2017-07-23 06:31:22.593089,2017-07-23 06:31:22.593089
273,LIT,LEASE IT PUBLIC COMPANY LIMITED,Financials,Financials,mai,www.leaseit.co.th,2017-07-23 06:31:22.751914,2022-01-15 03:54:12.908594
275,LPH,LADPRAO GENERAL HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET,www.ladpraohospital.com,2017-07-23 06:31:22.951004,2017-12-27 02:26:16.108775
276,LPN,L.P.N. DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET / SETTHSI,www.lpn.co.th,2017-07-23 06:31:23.051021,2019-03-03 03:43:42.025428
278,LST,LAM SOON (THAILAND) PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.lamsoon.co.th,2017-07-23 06:31:23.327010,2022-01-15 03:54:12.916256
279,M,MK RESTAURANT GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SETWB,www.mkrestaurant.com,2017-07-23 06:31:23.484838,2019-11-19 07:11:23.304305
282,MAJOR,MAJOR CINEPLEX GROUP PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100 / SETCLMV / SETTHSI,www.majorcineplex.com,2017-07-23 06:31:23.860123,2021-07-07 03:34:13.827819
288,MBAX,MULTIBAX PUBLIC COMPANY LIMITED,Industrial,Industrial,mai,www.multibax.com,2017-07-23 06:31:24.517698,2022-01-15 03:54:12.924566
289,MBK,MBK PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.mbkgroup.co.th,2017-07-23 06:31:24.618290,2021-07-07 03:34:13.834359
291,MC,MC GROUP PUBLIC COMPANY LIMITED,Services,Commerce,sSET,www.mcgroupnet.com,2017-07-23 06:31:24.901488,2018-08-12 12:53:58.712254
293,MCS,M.C.S.STEEL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET,www.mcssteel.com,2017-07-23 06:31:25.175515,2021-08-22 18:21:29.955601
294,MDX,M.D.X. PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.mdx.co.th,2017-07-23 06:31:25.259976,2017-07-23 06:31:25.259976
295,MEGA,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,Services,Commerce,SET100 / SETCLMV / SETWB,www.megawecare.com,2017-07-23 06:31:25.351627,2019-11-19 07:11:23.553810
296,MFC,MFC ASSET MANAGEMENT PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.mfcfund.com,2017-07-23 06:31:25.501034,2017-07-23 06:31:25.501034
297,MFEC,MFEC PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.mfec.co.th,2017-07-23 06:31:25.601638,2022-01-15 03:54:12.939696
301,MINT,MINOR INTERNATIONAL PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET50 / SETCLMV / SETTHSI / SETWB,www.minor.com,2017-07-23 06:31:26.051885,2019-11-19 07:11:23.698934
304,MJD,MAJOR DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.mjd.co.th,2017-07-23 06:31:26.434904,2019-11-19 07:11:23.849324
310,MODERN,MODERNFORM GROUP PUBLIC COMPANY LIMITED,Consumer Products,Home & Office Products,SET,www.modernform.com,2017-07-23 06:31:27.109129,2019-11-19 07:11:23.956419
313,MSC,METRO SYSTEMS CORPORATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.metrosystems.co.th,2017-07-23 06:31:27.542380,2017-07-23 06:31:27.542380
290,MST,MAYBANK SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.maybank-ke.co.th,2017-07-23 06:31:24.727336,2022-01-15 03:54:12.929487
315,MTC,MUANGTHAI CAPITAL PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET50 / SETTHSI,www.muangthaicap.com,2017-07-23 06:31:27.734879,2021-01-26 15:41:59.736895
314,MTI,MUANG THAI INSURANCE PUBLIC COMPANY LIMITED,Financials,Insurance,sSET,www.muangthaiinsurance.com,2017-07-23 06:31:27.634372,2022-01-15 03:54:12.946535
317,NCH,N. C. HOUSING PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.ncgroup.co.th,2017-07-23 06:31:28.033403,2017-07-23 06:31:28.033403
680,NER,NORTH EAST RUBBER PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,sSET,www.nerubber.com,2019-03-03 03:43:42.465733,2019-11-19 07:11:24.050281
327,NNCL,NAVANAKORN PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.navanakorn.co.th,2017-07-23 06:31:29.558906,2021-07-07 03:34:13.850995
328,NOBLE,NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.noblehome.com,2017-07-23 06:31:29.676352,2019-11-19 07:11:24.129040
733,NRF,NR INSTANT PRODUCE PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,https://www.nrinstant.com/,2021-08-29 06:31:32.532534,2022-01-15 03:54:12.955641
332,NTV,NONTHAVEJ HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,SET,www.nonthavej.co.th,2017-07-23 06:31:30.268101,2017-07-23 06:31:30.268101
336,NYT,NAMYONG TERMINAL PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET / SETTHSI,www.namyongterminal.com,2017-07-23 06:31:30.776642,2021-07-07 03:34:13.857109
741,ONEE,THE ONE ENTERPRISE PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100,www.theoneenterprise.com,2022-07-03 00:17:44.125032,2022-07-03 00:17:44.125032
715,OR,PTT OIL AND RETAIL BUSINESS PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV,www.pttor.com,2021-02-12 02:29:19.989397,2022-01-15 03:54:12.962274
339,ORI,ORIGIN PROPERTY PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD / SETTHSI,www.origin.co.th,2017-07-23 06:31:31.201362,2022-01-15 03:54:12.968797
681,OSP,OSOTSPA PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET50 / SETCLMV / SETHD / SETTHSI / SETWB,www.osotspa.com,2019-03-03 03:43:42.797117,2022-01-15 03:54:12.974471
342,PAP,PACIFIC PIPE PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET,www.pacificpipe.co.th,2017-07-23 06:31:31.597694,2022-01-15 03:54:12.979321
344,PB,PRESIDENT BAKERY PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.farmhouse.co.th,2017-07-23 06:31:31.855545,2017-07-23 06:31:31.855545
346,PCSGH,P.C.S. MACHINE GROUP HOLDING PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.pcsgh.com,2017-07-23 06:31:32.100729,2019-11-19 07:11:24.475416
347,PDG,PRODIGY PUBLIC COMPANY LIMITED,Industrial,Industrial,mai,www.prodigy.co.th,2017-07-23 06:31:32.209499,2022-01-15 03:54:12.985822
371,PDJ,PRANDA JEWELRY PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.pranda.com,2017-07-23 06:31:35.415945,2017-07-23 06:31:35.415945
350,PERM,PERMSIN STEEL WORKS PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.permsin.com,2017-07-23 06:31:32.550603,2021-08-22 18:21:29.983748
357,PL,PHATRA LEASING PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.pl.co.th,2017-07-23 06:31:33.432753,2017-07-23 06:31:33.432753
358,PLANB,PLAN B MEDIA PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100 / SETTHSI,www.planbmedia.co.th,2017-07-23 06:31:33.542008,2022-01-15 03:54:12.993395
359,PLAT,THE PLATINUM GROUP PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,theplatinumgroup.co.th,2017-07-23 06:31:33.630547,2021-01-26 15:41:59.795936
360,PLE,POWER LINE ENGINEERING PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.ple.co.th,2017-07-23 06:31:33.791417,2017-07-23 06:31:33.791417
361,PM,PREMIER MARKETING PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET / SETTHSI,www.premier-marketing.co.th,2017-07-23 06:31:33.891539,2021-07-07 03:34:13.877136
364,POPF,PRIME OFFICE LEASEHOLD PROPERTY FUND,Property & Construction,Property Fund & REITs,SET,www.scbam.com,2017-07-23 06:31:34.357854,2017-07-23 06:31:34.357854
658,PORT,SAHATHAI TERMINAL PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET,sahathaiterminal.com/,2017-12-21 13:43:31.147442,2021-01-26 15:41:59.810222
682,PR9,PRARAM 9 HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET / SETTHSI,www.praram9.com,2019-03-03 03:43:43.160108,2022-01-15 03:54:13.000881
372,PREB,PRE-BUILT PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.prebuilt.co.th,2017-07-23 06:31:35.566133,2021-01-26 15:41:59.818302
374,PRG,PRG CORPORATION PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.patumrice.co.th,2017-07-23 06:31:35.933518,2021-07-07 03:34:13.885003
375,PRIN,PRINSIRI PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.prinsiri.com,2017-07-23 06:31:36.107582,2017-07-23 06:31:36.107582
639,PRM,PRIMA MARINE PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET,www.primamarine.co.th,2017-09-15 02:00:55.135143,2022-01-15 03:54:13.008112
377,PSH,PRUKSA HOLDING PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SETTHSI,www.psh.co.th,2017-07-23 06:31:36.425256,2021-01-26 15:41:59.827209
734,PSL,PRECIOUS SHIPPING PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET100,www.preciousshipping.com,2021-08-29 06:31:32.538618,2022-01-15 03:54:13.014148
381,PTG,PTG ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETHD / SETTHSI,www.ptgenergy.co.th,2017-07-23 06:31:37.033593,2022-01-15 03:54:13.019352
382,PTL,POLYPLEX (THAILAND) PUBLIC COMPANY LIMITED,Industrials,Packaging,SET,www.polyplexthailand.com,2017-07-23 06:31:37.130427,2022-01-15 03:54:13.025251
383,PTT,PTT PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETHD / SETTHSI,www.pttplc.com,2017-07-23 06:31:37.233572,2019-11-19 07:11:25.130404
384,PTTEP,PTT EXPLORATION AND PRODUCTION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETHD / SETTHSI,www.pttep.com,2017-07-23 06:31:37.341304,2021-01-26 15:41:59.849259
385,PTTGC,PTT GLOBAL CHEMICAL PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET50 / SETCLMV / SETTHSI,www.pttgcgroup.com,2017-07-23 06:31:37.524939,2021-07-07 03:34:13.916539
386,PYLON,PYLON PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.pylon.co.th,2017-07-23 06:31:37.699633,2017-12-27 02:26:18.814089
387,Q-CON,QUALITY CONSTRUCTION PRODUCTS PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET,www.qcon.co.th,2017-07-23 06:31:37.866772,2017-07-23 06:31:37.866772
388,QH,QUALITY HOUSES PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD,www.qh.co.th,2017-07-23 06:31:38.049820,2017-07-23 06:31:38.049820
692,QHHR,QUALITY HOUSES HOTEL AND RESIDENCE FREEHOLD AND LEASEHOLD PROPERTY FUND,Property & Construction,Property Fund & REITs,SET,No url,2019-03-03 09:02:39.474873,2019-03-03 09:02:39.474873
393,QTC,QTC ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.qtc-energy.com,2017-07-23 06:31:38.882286,2021-08-22 18:36:55.436669
394,RATCH,RATCH GROUP PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV / SETHD / SETTHSI,www.ratch.co.th,2017-07-23 06:31:39.066150,2021-07-07 03:34:13.928033
703,RBF,R&B FOOD SUPPLY PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET100 / SETCLMV / SETWB,https://www.rbfoodsupply.co.th,2019-11-19 07:11:25.552170,2021-01-26 15:41:59.865078
396,RCL,REGIONAL CONTAINER LINES PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET100 / SETCLMV,www.rclgroup.com,2017-07-23 06:31:39.448926,2022-01-15 03:54:13.035036
398,RICHY,RICHY PLACE 2002 PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.richy.co.th,2017-07-23 06:31:39.716555,2019-11-19 07:11:25.755256
399,RJH,RAJTHANEE HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET,www.rajthanee.com,2017-07-23 06:31:39.891624,2017-12-27 02:26:19.042854
404,ROJNA,ROJANA INDUSTRIAL PARK PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.rojana.com,2017-07-23 06:31:40.706123,2017-12-27 02:26:19.237126
406,RPC,RPCG PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.rpcthai.com,2017-07-23 06:31:41.090514,2017-07-23 06:31:41.090514
408,RS,RS PUBLIC COMPANY LIMITED,Services,Commerce,SET / SETTHSI,www.rs.co.th,2017-07-23 06:31:41.422986,2022-01-15 03:54:13.043179
659,RSP,RICH SPORT PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.richsport.co.th,2017-12-21 13:43:31.301078,2019-03-03 03:43:43.599068
722,RT,RIGHT TUNNELLING PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,No url,2021-03-30 03:05:46.299316,2021-03-30 03:05:46.299316
410,S,SINGHA ESTATE PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET / SETTHSI,www.singhaestate.co.th,2017-07-23 06:31:41.690393,2021-01-26 15:41:59.893320
693,S & J,S & J INTERNATIONAL ENTERPRISES PUBLIC COMPANY LIMITED,Consumer Products,Personal Products & Pharmaceuticals,SET,www.snjinter.com,2019-03-03 09:02:39.616466,2019-03-03 09:02:39.616466
412,S11,S 11 GROUP PUBLIC COMPANY LIMITED,Financials,Finance & Securities,sSET,www.sgroup.co.th,2017-07-23 06:31:42.031741,2021-01-26 15:41:59.898759
413,SABINA,SABINA PUBLIC COMPANY LIMITED,Consumer Products,Fashion,sSET,www.sabina.co.th,2017-07-23 06:31:42.199792,2021-01-26 15:41:59.905126
416,SAMART,SAMART CORPORATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET / SETCLMV,www.samartcorp.com,2017-07-23 06:31:42.690315,2018-08-12 12:54:05.778737
418,SAMTEL,SAMART TELCOMS PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.samtel.com,2017-07-23 06:31:42.965282,2021-01-26 15:41:59.913347
